Employee_ID,Message,Word_Count,Sentiment_Score,Employee_Role,Department,Stress_Level
422,Feeling a bit overwhelmed.,4,0.0,HR Specialist,IT,Medium
423,Need a short break to refocus.,6,0.0,Software Engineer,HR,Medium
424,I can't handle this pressure anymore!,6,0.0,Data Analyst,HR,High
425,"Overloaded with work, this is too much!",7,0.25,Software Engineer,Finance,High
426,Burned out and exhausted.,4,-0.4,Sales Executive,Finance,High
427,Loving the collaborative environment.,4,0.6,Manager,IT,Low
428,Too many meetings today.,4,0.5,HR Specialist,Sales,Medium
429,Work is going smoothly.,4,0.4,Manager,Finance,Low
430,Feeling extremely stressed out.,4,-0.12,Data Analyst,IT,High
431,Had a good meeting with the team.,7,0.7,HR Specialist,Sales,Low
432,Loving the collaborative environment.,4,0.6,Data Analyst,IT,Low
433,Great job on the project!,5,1.0,Sales Executive,IT,Low
434,Work is going smoothly.,4,0.4,Software Engineer,Sales,Low
435,Deadlines are approaching fast.,4,0.1,Manager,Finance,Medium
436,Feeling productive today.,3,0.0,HR Specialist,Sales,Low
437,Had a good meeting with the team.,7,0.7,Sales Executive,HR,Low
438,Feeling extremely stressed out.,4,-0.12,HR Specialist,Finance,High
439,Feeling a bit overwhelmed.,4,0.0,Data Analyst,Finance,Medium
440,Loving the collaborative environment.,4,0.6,HR Specialist,HR,Low
441,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
442,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
443,"Too much work, not enough time.",6,0.1,HR Specialist,HR,High
444,I need urgent help with my tasks!,7,0.0,Data Analyst,Sales,High
445,Enjoying my work today!,4,0.62,Sales Executive,Marketing,Low
446,Loving the collaborative environment.,4,0.6,Software Engineer,Marketing,Low
447,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,IT,Medium
448,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Finance,Medium
449,Had a good meeting with the team.,7,0.7,Software Engineer,Sales,Low
450,Feeling great about my progress.,5,0.8,Software Engineer,IT,Low
451,Work is going smoothly.,4,0.4,Software Engineer,Marketing,Low
452,Workload is manageable but challenging.,5,0.5,Data Analyst,IT,Medium
453,Workload is manageable but challenging.,5,0.5,Sales Executive,Sales,Medium
454,Had a good meeting with the team.,7,0.7,Sales Executive,HR,Low
455,Great job on the project!,5,1.0,Sales Executive,Sales,Low
456,I feel like quitting.,4,0.0,Sales Executive,IT,High
457,I can't handle this pressure anymore!,6,0.0,Sales Executive,Finance,High
458,Too many meetings today.,4,0.5,Software Engineer,Marketing,Medium
459,Multitasking a lot today.,4,0.0,Sales Executive,HR,Medium
460,Excited for the team outing!,5,0.47,Sales Executive,HR,Low
461,Looking forward to the weekend!,5,0.0,Manager,HR,Low
462,Excited for the team outing!,5,0.47,Sales Executive,HR,Low
463,"Too much work, not enough time.",6,0.1,Sales Executive,Sales,High
464,Looking forward to the weekend!,5,0.0,Data Analyst,HR,Low
465,No work-life balance at all!,5,0.0,Software Engineer,Sales,High
466,Too many meetings today.,4,0.5,Data Analyst,Marketing,Medium
467,Too many meetings today.,4,0.5,HR Specialist,Marketing,Medium
468,Excited for the team outing!,5,0.47,Manager,IT,Low
469,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
470,Multitasking a lot today.,4,0.0,Sales Executive,IT,Medium
471,Looking forward to the weekend!,5,0.0,Data Analyst,Finance,Low
472,Feeling great about my progress.,5,0.8,Software Engineer,IT,Low
473,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
474,I can't handle this pressure anymore!,6,0.0,Data Analyst,IT,High
475,Had a good meeting with the team.,7,0.7,Data Analyst,Finance,Low
476,Burned out and exhausted.,4,-0.4,Sales Executive,Sales,High
477,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Sales,Medium
478,Workload is manageable but challenging.,5,0.5,Sales Executive,Sales,Medium
479,Excited for the team outing!,5,0.47,Software Engineer,Marketing,Low
480,"Slightly stressed, but I can handle it.",7,-0.17,Manager,IT,Medium
481,Work is going smoothly.,4,0.4,Sales Executive,Finance,Low
482,"Too much work, not enough time.",6,0.1,Manager,Marketing,High
483,Feeling productive today.,3,0.0,Data Analyst,Finance,Low
484,Work is going smoothly.,4,0.4,HR Specialist,HR,Low
485,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,HR,Medium
486,Loving the collaborative environment.,4,0.6,Software Engineer,Sales,Low
487,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
488,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Finance,Medium
489,Great job on the project!,5,1.0,Manager,Marketing,Low
490,Looking forward to the weekend!,5,0.0,Sales Executive,HR,Low
491,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,HR,Medium
492,Looking forward to the weekend!,5,0.0,HR Specialist,IT,Low
493,"Too much work, not enough time.",6,0.1,Data Analyst,IT,High
494,Deadlines are approaching fast.,4,0.1,Sales Executive,Marketing,Medium
495,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
496,"Struggling to keep up, but staying positive.",7,0.23,Manager,HR,Medium
497,Excited for the team outing!,5,0.47,HR Specialist,Sales,Low
498,Multitasking a lot today.,4,0.0,Sales Executive,Finance,Medium
499,Work is going smoothly.,4,0.4,Data Analyst,Sales,Low
500,Loving the collaborative environment.,4,0.6,HR Specialist,Marketing,Low
501,Feeling productive today.,3,0.0,Software Engineer,HR,Low
502,Need a short break to refocus.,6,0.0,Software Engineer,Finance,Medium
503,Great job on the project!,5,1.0,Sales Executive,Sales,Low
504,"Too much work, not enough time.",6,0.1,Software Engineer,Finance,High
505,This deadline is impossible to meet.,6,-0.67,Data Analyst,IT,High
506,Great job on the project!,5,1.0,Manager,Sales,Low
507,"Too much work, not enough time.",6,0.1,Sales Executive,Sales,High
508,Need a short break to refocus.,6,0.0,Data Analyst,Finance,Medium
509,Enjoying my work today!,4,0.62,Software Engineer,Sales,Low
510,Feeling productive today.,3,0.0,HR Specialist,Marketing,Low
511,"Too much work, not enough time.",6,0.1,HR Specialist,IT,High
512,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,HR,Medium
513,Feeling extremely stressed out.,4,-0.12,Data Analyst,Marketing,High
514,I feel like quitting.,4,0.0,HR Specialist,Sales,High
515,Looking forward to the weekend!,5,0.0,Software Engineer,IT,Low
516,Workload is manageable but challenging.,5,0.5,Software Engineer,Finance,Medium
517,I can't handle this pressure anymore!,6,0.0,Software Engineer,Sales,High
518,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,IT,Medium
519,Feeling productive today.,3,0.0,Manager,HR,Low
520,No work-life balance at all!,5,0.0,Manager,Marketing,High
521,"Too much work, not enough time.",6,0.1,Software Engineer,HR,High
522,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
523,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
524,I feel like quitting.,4,0.0,Manager,Marketing,High
525,I feel like quitting.,4,0.0,Manager,HR,High
526,Feeling extremely stressed out.,4,-0.12,HR Specialist,Marketing,High
527,Need a short break to refocus.,6,0.0,HR Specialist,Marketing,Medium
528,Work is going smoothly.,4,0.4,Manager,IT,Low
529,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
530,Feeling productive today.,3,0.0,Sales Executive,IT,Low
531,Work is going smoothly.,4,0.4,Data Analyst,Sales,Low
532,Workload is manageable but challenging.,5,0.5,HR Specialist,HR,Medium
533,No work-life balance at all!,5,0.0,Manager,Marketing,High
534,Work is going smoothly.,4,0.4,Software Engineer,Sales,Low
535,This deadline is impossible to meet.,6,-0.67,Manager,Sales,High
536,Excited for the team outing!,5,0.47,Software Engineer,HR,Low
537,Multitasking a lot today.,4,0.0,Sales Executive,Finance,Medium
538,Need a short break to refocus.,6,0.0,Manager,HR,Medium
539,Had a good meeting with the team.,7,0.7,Software Engineer,IT,Low
540,Excited for the team outing!,5,0.47,Manager,Finance,Low
541,Loving the collaborative environment.,4,0.6,HR Specialist,HR,Low
542,I feel like quitting.,4,0.0,Software Engineer,HR,High
543,Deadlines are approaching fast.,4,0.1,Manager,Marketing,Medium
544,Need a short break to refocus.,6,0.0,Manager,Marketing,Medium
545,Great job on the project!,5,1.0,Software Engineer,Marketing,Low
546,Feeling great about my progress.,5,0.8,Data Analyst,HR,Low
547,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
548,Great job on the project!,5,1.0,Sales Executive,Sales,Low
549,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Finance,Medium
550,"Overloaded with work, this is too much!",7,0.25,HR Specialist,Sales,High
551,"Slightly stressed, but I can handle it.",7,-0.17,Manager,Finance,Medium
552,Feeling productive today.,3,0.0,Manager,IT,Low
553,This deadline is impossible to meet.,6,-0.67,Software Engineer,Sales,High
554,Too many meetings today.,4,0.5,Data Analyst,HR,Medium
555,Had a good meeting with the team.,7,0.7,Software Engineer,IT,Low
556,Work is going smoothly.,4,0.4,Manager,IT,Low
557,Work is going smoothly.,4,0.4,Data Analyst,HR,Low
558,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Marketing,Medium
559,Feeling productive today.,3,0.0,Software Engineer,Finance,Low
560,Too many meetings today.,4,0.5,Software Engineer,Sales,Medium
561,Deadlines are approaching fast.,4,0.1,Data Analyst,Finance,Medium
562,Multitasking a lot today.,4,0.0,Data Analyst,Marketing,Medium
563,I can't handle this pressure anymore!,6,0.0,Manager,HR,High
564,No work-life balance at all!,5,0.0,Data Analyst,Marketing,High
565,Looking forward to the weekend!,5,0.0,Sales Executive,Sales,Low
566,Feeling extremely stressed out.,4,-0.12,Software Engineer,Finance,High
567,Feeling great about my progress.,5,0.8,Data Analyst,Marketing,Low
568,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
569,Workload is manageable but challenging.,5,0.5,Manager,HR,Medium
570,Work is going smoothly.,4,0.4,Manager,Finance,Low
571,Too many meetings today.,4,0.5,Sales Executive,Sales,Medium
572,Feeling extremely stressed out.,4,-0.12,Manager,IT,High
573,Deadlines are approaching fast.,4,0.1,Sales Executive,Sales,Medium
574,Excited for the team outing!,5,0.47,HR Specialist,IT,Low
575,I feel like quitting.,4,0.0,Sales Executive,HR,High
576,I need urgent help with my tasks!,7,0.0,Manager,Marketing,High
577,I can't handle this pressure anymore!,6,0.0,HR Specialist,Finance,High
578,Loving the collaborative environment.,4,0.6,Manager,Sales,Low
579,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,IT,Medium
580,Deadlines are approaching fast.,4,0.1,HR Specialist,IT,Medium
581,"Overloaded with work, this is too much!",7,0.25,HR Specialist,HR,High
582,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
583,Looking forward to the weekend!,5,0.0,Manager,IT,Low
584,Too many meetings today.,4,0.5,HR Specialist,IT,Medium
585,No work-life balance at all!,5,0.0,Manager,Sales,High
586,Had a good meeting with the team.,7,0.7,Data Analyst,Finance,Low
587,Too many meetings today.,4,0.5,Manager,Finance,Medium
588,Feeling a bit overwhelmed.,4,0.0,Manager,Sales,Medium
589,"Too much work, not enough time.",6,0.1,Data Analyst,Sales,High
590,Too many meetings today.,4,0.5,Manager,Sales,Medium
591,Deadlines are approaching fast.,4,0.1,HR Specialist,Finance,Medium
592,Enjoying my work today!,4,0.62,Software Engineer,Finance,Low
593,Had a good meeting with the team.,7,0.7,Sales Executive,Sales,Low
594,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
595,Excited for the team outing!,5,0.47,Manager,Marketing,Low
596,Feeling productive today.,3,0.0,Software Engineer,HR,Low
597,Excited for the team outing!,5,0.47,Manager,Finance,Low
598,Burned out and exhausted.,4,-0.4,Software Engineer,IT,High
599,Burned out and exhausted.,4,-0.4,Manager,Marketing,High
600,I need urgent help with my tasks!,7,0.0,Manager,HR,High
601,Enjoying my work today!,4,0.62,Data Analyst,HR,Low
602,Looking forward to the weekend!,5,0.0,HR Specialist,Marketing,Low
603,Work is going smoothly.,4,0.4,Software Engineer,Finance,Low
604,Need a short break to refocus.,6,0.0,Sales Executive,Sales,Medium
605,Multitasking a lot today.,4,0.0,Sales Executive,Sales,Medium
606,Deadlines are approaching fast.,4,0.1,Data Analyst,Sales,Medium
607,"Overloaded with work, this is too much!",7,0.25,Sales Executive,IT,High
608,This deadline is impossible to meet.,6,-0.67,HR Specialist,Marketing,High
609,Workload is manageable but challenging.,5,0.5,Sales Executive,Sales,Medium
610,Looking forward to the weekend!,5,0.0,Manager,HR,Low
611,Had a good meeting with the team.,7,0.7,Data Analyst,HR,Low
612,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,HR,Medium
613,This deadline is impossible to meet.,6,-0.67,Software Engineer,IT,High
614,Excited for the team outing!,5,0.47,Manager,Finance,Low
615,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
616,Feeling extremely stressed out.,4,-0.12,Data Analyst,Finance,High
617,Need a short break to refocus.,6,0.0,Sales Executive,IT,Medium
618,Workload is manageable but challenging.,5,0.5,Sales Executive,HR,Medium
619,"Too much work, not enough time.",6,0.1,Software Engineer,Marketing,High
620,Work is going smoothly.,4,0.4,Manager,Finance,Low
621,Had a good meeting with the team.,7,0.7,Sales Executive,Sales,Low
622,Excited for the team outing!,5,0.47,Data Analyst,IT,Low
623,Great job on the project!,5,1.0,Sales Executive,Marketing,Low
624,Multitasking a lot today.,4,0.0,Manager,Finance,Medium
625,Feeling productive today.,3,0.0,Manager,Finance,Low
626,Work is going smoothly.,4,0.4,Manager,HR,Low
627,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
628,Feeling great about my progress.,5,0.8,Data Analyst,Sales,Low
629,"Slightly stressed, but I can handle it.",7,-0.17,Manager,Marketing,Medium
630,Feeling a bit overwhelmed.,4,0.0,HR Specialist,Marketing,Medium
631,Loving the collaborative environment.,4,0.6,Sales Executive,Sales,Low
632,Excited for the team outing!,5,0.47,HR Specialist,IT,Low
633,Enjoying my work today!,4,0.62,Sales Executive,IT,Low
634,Great job on the project!,5,1.0,Manager,IT,Low
635,No work-life balance at all!,5,0.0,Manager,IT,High
636,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
637,I need urgent help with my tasks!,7,0.0,HR Specialist,HR,High
638,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
639,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,IT,Medium
640,Had a good meeting with the team.,7,0.7,Data Analyst,HR,Low
641,No work-life balance at all!,5,0.0,Software Engineer,Sales,High
642,Multitasking a lot today.,4,0.0,Sales Executive,Finance,Medium
643,Feeling productive today.,3,0.0,HR Specialist,HR,Low
644,Great job on the project!,5,1.0,Software Engineer,IT,Low
645,Had a good meeting with the team.,7,0.7,Manager,Finance,Low
646,Great job on the project!,5,1.0,Manager,Finance,Low
647,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
648,Enjoying my work today!,4,0.62,Manager,Finance,Low
649,This deadline is impossible to meet.,6,-0.67,HR Specialist,Marketing,High
650,Enjoying my work today!,4,0.62,Sales Executive,Finance,Low
651,Feeling productive today.,3,0.0,Software Engineer,IT,Low
652,Work is going smoothly.,4,0.4,Manager,Sales,Low
653,Great job on the project!,5,1.0,Manager,HR,Low
654,Need a short break to refocus.,6,0.0,Manager,Marketing,Medium
655,"Overloaded with work, this is too much!",7,0.25,Manager,Sales,High
656,Looking forward to the weekend!,5,0.0,Sales Executive,IT,Low
657,Deadlines are approaching fast.,4,0.1,HR Specialist,Marketing,Medium
658,Work is going smoothly.,4,0.4,Data Analyst,Marketing,Low
659,Enjoying my work today!,4,0.62,Data Analyst,Finance,Low
660,Had a good meeting with the team.,7,0.7,Manager,IT,Low
661,"Too much work, not enough time.",6,0.1,Manager,HR,High
662,Had a good meeting with the team.,7,0.7,HR Specialist,Sales,Low
663,Had a good meeting with the team.,7,0.7,HR Specialist,Marketing,Low
664,Looking forward to the weekend!,5,0.0,Software Engineer,Finance,Low
665,Workload is manageable but challenging.,5,0.5,Data Analyst,Sales,Medium
666,Feeling a bit overwhelmed.,4,0.0,Manager,Finance,Medium
667,I can't handle this pressure anymore!,6,0.0,Manager,Sales,High
668,Had a good meeting with the team.,7,0.7,Software Engineer,IT,Low
669,Had a good meeting with the team.,7,0.7,Sales Executive,IT,Low
670,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Sales,Medium
671,Feeling extremely stressed out.,4,-0.12,Sales Executive,IT,High
672,Enjoying my work today!,4,0.62,Data Analyst,Finance,Low
673,Great job on the project!,5,1.0,Sales Executive,IT,Low
674,Work is going smoothly.,4,0.4,Software Engineer,IT,Low
675,No work-life balance at all!,5,0.0,HR Specialist,Sales,High
676,I feel like quitting.,4,0.0,Sales Executive,Sales,High
677,Workload is manageable but challenging.,5,0.5,Data Analyst,Marketing,Medium
678,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
679,I can't handle this pressure anymore!,6,0.0,Data Analyst,IT,High
